Machine,Process,Quality_Label,Filename,ch_0_mean,ch_0_std,ch_0_rms,ch_0_max,ch_0_min,ch_0_peak,ch_1_mean,ch_1_std,ch_1_rms,ch_1_max,ch_1_min,ch_1_peak,ch_2_mean,ch_2_std,ch_2_rms,ch_2_max,ch_2_min,ch_2_peak
M03,OP04,good,M03_Feb_2021_OP04_002.h5,9.329351380813954,419.9112769844247,420.014901325985,2279.0,-2664.0,2664.0,16.92083030523256,234.4324184518549,235.0422798549318,3355.0,-4173.0,4173.0,-1022.3556958575581,218.72705893122378,1045.4916045387906,64.0,-2201.0,2201.0
M03,OP04,good,M03_Feb_2021_OP04_003.h5,9.047431945800781,423.35880429097216,423.4554677832081,2190.0,-3132.0,3132.0,17.690277099609375,251.48239684624372,252.1038314413182,4776.0,-3948.0,4776.0,-1022.323844909668,217.60341791447323,1045.225952298807,70.0,-2297.0,2297.0
M03,OP04,good,M03_Feb_2021_OP04_004.h5,9.312770432692307,423.98287461987246,424.0851396406888,2359.0,-2428.0,2428.0,19.05256159855769,251.45444423242452,252.1752121595307,3324.0,-3232.0,3324.0,-1022.2493915264423,218.93115955724642,1045.4303760180599,142.0,-2252.0,2252.0
M03,OP05,good,M03_Aug_2019_OP05_000.h5,15.802468039772727,315.69671088361025,316.09196645735534,5010.0,-5826.0,5826.0,17.598899147727273,162.12729037816192,163.07967235856438,1750.0,-2199.0,2199.0,-1019.4383212002841,196.20804452741982,1038.1483937611845,15.0,-2752.0,2752.0
M03,OP05,good,M03_Aug_2019_OP05_001.h5,15.478093927556818,317.4527350644226,317.8298450295579,5399.0,-5707.0,5707.0,17.169078480113637,167.93085592372353,168.80624877986799,1350.0,-1540.0,1540.0,-1019.6118386008523,196.6523397297262,1038.4028332666403,1321.0,-2461.0,2461.0
M03,OP05,good,M03_Aug_2019_OP05_002.h5,12.961708470394736,321.94495291474675,322.20577057798016,1963.0,-2184.0,2184.0,17.782020970394736,178.38483120275322,179.26892723789675,1534.0,-1791.0,1791.0,-1020.2779091282895,208.90683277304055,1041.4456666741944,-156.0,-1881.0,1881.0
M03,OP05,good,M03_Aug_2019_OP05_003.h5,14.091907848011363,311.07728550479425,311.3963060536013,2032.0,-2205.0,2205.0,17.582630504261363,168.22020240168362,169.1365879740773,1477.0,-2108.0,2108.0,-1020.2138893821023,194.20328595666896,1038.533242782591,-152.0,-1887.0,1887.0
M03,OP05,good,M03_Aug_2019_OP05_004.h5,14.271354166666667,307.78816961751403,308.11885516185146,2383.0,-2057.0,2383.0,17.58648003472222,163.336679877564,164.280720942652,1651.0,-1460.0,1651.0,-1020.2751519097222,192.4986898149935,1038.2760380481175,-150.0,-1885.0,1885.0
M03,OP05,good,M03_Aug_2019_OP05_005.h5,14.645121729651162,314.5225648239464,314.8633407907467,2992.0,-3499.0,3499.0,16.073446584302324,176.8663784000817,177.59524625805528,1657.0,-1991.0,1991.0,-1020.3070948401163,199.2805719434195,1039.586126367207,-163.0,-2289.0,2289.0
M03,OP05,good,M03_Aug_2019_OP05_006.h5,14.538862748579545,315.2454902903808,315.5805724033794,5188.0,-5803.0,5803.0,15.986794211647727,175.05062700764742,175.7791216411553,1711.0,-2453.0,2453.0,-1020.3633034446023,197.7749992551813,1039.3537517836594,610.0,-2322.0,2322.0
M03,OP05,good,M03_Aug_2019_OP05_007.h5,13.126909722222223,312.4890637611359,312.76465709726006,2434.0,-1994.0,2434.0,16.197395833333335,177.96558488354017,178.70116125734108,1994.0,-2086.0,2086.0,-1020.1245659722222,198.34226821344632,1039.227494565107,-58.0,-2016.0,2016.0
M03,OP05,good,M03_Aug_2019_OP05_008.h5,13.459830729166667,313.68515451676615,313.9737938227732,2283.0,-2145.0,2283.0,16.280989583333334,180.41540509968823,181.14852751015457,1952.0,-1758.0,1952.0,-1020.2939453125,199.86725203385117,1039.6858435493434,-109.0,-1996.0,1996.0
M03,OP05,good,M03_Aug_2019_OP05_009.h5,11.286080025337839,331.9296956450233,332.12151157872347,2131.0,-2424.0,2424.0,16.404455236486488,191.18575214007734,191.8882434464732,2414.0,-1733.0,2414.0,-1020.540355785473,218.8478546994366,1043.7418269348439,-95.0,-2002.0,2002.0
M03,OP05,good,M03_Aug_2019_OP05_010.h5,11.592588682432432,329.68324558541724,329.88699660958844,2053.0,-2123.0,2123.0,17.4345703125,198.99523449565228,199.75752199594675,2127.0,-1296.0,2127.0,-1020.6826171875,232.47126546088035,1046.8218063709353,-64.0,-2090.0,2090.0
M03,OP05,good,M03_Aug_2019_OP05_011.h5,15.280739524147727,317.02460480476793,317.3926606776284,5319.0,-5774.0,5774.0,16.502752130681817,169.18580980142636,169.98876158749772,2080.0,-3025.0,3025.0,-1019.97265625,197.82487632234228,1038.979740509713,1214.0,-2441.0,2441.0
M03,OP05,good,M03_Aug_2019_OP05_012.h5,13.3841796875,310.8843467224494,311.1723209139132,2172.0,-1899.0,2172.0,17.489453125,182.18862080810064,183.02615802821586,1663.0,-1805.0,1805.0,-1020.4091579861112,210.38740368585033,1041.8722135327332,-46.0,-2100.0,2100.0
M03,OP05,good,M03_Aug_2019_OP05_013.h5,13.524569424715908,314.6603415850857,314.9508605236169,2297.0,-1991.0,2297.0,17.363170276988637,190.45798677807102,191.24780890149717,1639.0,-1419.0,1639.0,-1020.5801447088069,221.73782434236196,1044.3904894807945,-13.0,-2117.0,2117.0
M03,OP05,good,M03_Aug_2019_OP05_014.h5,14.678756359011627,325.0024727030507,325.3337872882933,6435.0,-7085.0,7085.0,16.7763671875,172.57914830395129,173.39264380396025,1616.0,-2119.0,2119.0,-1019.9330032703489,200.92459531916637,1039.5354848028248,1013.0,-2990.0,2990.0
M03,OP05,good,M03_Aug_2019_OP05_015.h5,14.525095385174419,321.184500743909,321.5127709968338,4491.0,-4790.0,4790.0,16.679278706395348,175.02268792234088,175.8156410156012,1817.0,-2473.0,2473.0,-1019.9447447311046,200.94531774842775,1039.5510103066683,1237.0,-3265.0,3265.0
M03,OP05,good,M03_Aug_2019_OP05_016.h5,13.383234197443182,323.20417712677573,323.4811448443013,4163.0,-5760.0,5760.0,17.943181818181817,183.92666953245842,184.79983100387972,1747.0,-1290.0,1747.0,-1019.2325772372159,201.4390502321544,1038.9478993000803,245.0,-2024.0,2024.0
M03,OP05,good,M03_Aug_2019_OP05_017.h5,13.165638316761363,331.6156560442477,331.87690092253274,5317.0,-7064.0,7064.0,17.805197975852273,190.58369029054853,191.41360474042332,2082.0,-2213.0,2213.0,-1019.0384854403409,202.69612401159876,1039.0019987939722,894.0,-3154.0,3154.0
M03,OP05,good,M03_Aug_2019_OP05_018.h5,14.501271802325581,317.5564542750242,317.88738341684854,4290.0,-4675.0,4675.0,15.643736373546512,170.2618529539807,170.97901935339308,2000.0,-1700.0,2000.0,-1019.8256949491279,198.72214107490902,1039.0067071159203,-163.0,-1905.0,1905.0
M03,OP05,good,M03_Aug_2019_OP05_019.h5,3.3647580030487805,309.7480990469265,309.76637399757203,1858.0,-1840.0,1858.0,4.835508765243903,116.73771793662651,116.83782321692802,745.0,-780.0,780.0,-1032.1188548018292,129.5064596370116,1040.2121194858057,-361.0,-1998.0,1998.0
M03,OP05,good,M03_Aug_2019_OP05_020.h5,3.465869140625,313.38340456844963,313.40256940205916,1762.0,-1821.0,1821.0,4.6374755859375,116.90837840916342,117.00032103404808,1034.0,-1126.0,1126.0,-1031.96162109375,129.83049981922412,1040.0965080672802,-390.0,-2010.0,2010.0
M03,OP05,good,M03_Aug_2020_OP05_000.h5,11.260670731707316,428.6623758062599,428.8102554011449,2523.0,-2264.0,2523.0,18.511837842987806,219.73261483150068,220.5110204978738,2539.0,-2336.0,2539.0,-1020.8283870045732,249.92749761030012,1050.9778065097785,76.0,-2231.0,2231.0
M03,OP05,good,M03_Aug_2020_OP05_001.h5,9.75171558277027,337.1798785000061,337.3208656784904,2322.0,-2065.0,2322.0,13.555268158783784,210.08232230225929,210.51918544105877,1752.0,-1702.0,1752.0,-1021.5343644425676,221.06961191518008,1045.181434512405,-46.0,-2016.0,2016.0
M03,OP05,good,M03_Aug_2020_OP05_002.h5,11.557506214488637,319.5875091129696,319.79642263623026,2155.0,-2129.0,2155.0,13.156205610795455,188.95528929993898,189.41274270887152,1571.0,-1567.0,1571.0,-1021.4493741122159,201.39388232766188,1041.1139801737588,-5.0,-2028.0,2028.0
M03,OP05,good,M03_Aug_2020_OP05_003.h5,8.506578947368421,457.7933525701038,457.87237910007536,2318.0,-2274.0,2318.0,12.93737150493421,252.92570992347723,253.25637271695976,2129.0,-2586.0,2586.0,-1020.881193462171,271.4003373934308,1056.341116449613,298.0,-2303.0,2303.0
M03,OP05,good,M03_Aug_2021_OP05_000.h5,13.619037828947368,325.606489263581,325.8911843575103,2219.0,-2162.0,2219.0,18.19564658717105,189.0151011391372,189.88888859900015,2713.0,-3043.0,3043.0,-1022.1423468338816,208.8785640914993,1043.2666158408415,-179.0,-1992.0,1992.0
M03,OP05,good,M03_Aug_2021_OP05_001.h5,8.880938555743244,330.7978011230993,330.91699306247244,2260.0,-2678.0,2678.0,0.5547402871621622,219.34504013993757,219.34574162900228,2929.0,-3111.0,3111.0,-1019.675121410473,219.93007721487663,1043.1234788303848,-142.0,-2002.0,2002.0
M03,OP05,good,M03_Feb_2020_OP05_000.h5,13.513449928977273,328.56231429819053,328.8400944318772,2397.0,-1862.0,2397.0,22.594371448863637,222.78728364878984,223.9300769811317,2295.0,-2287.0,2295.0,-1021.1703213778409,215.77194849415315,1043.7175666912417,-7.0,-2115.0,2115.0
M03,OP05,good,M03_Feb_2020_OP05_001.h5,11.7956298828125,403.0139810252251,403.18656449109614,2422.0,-2235.0,2422.0,21.8227783203125,214.9531124238922,216.05803432026298,2344.0,-2160.0,2344.0,-1021.1729736328125,240.3896834094439,1049.0860031321424,52.0,-2217.0,2217.0
M03,OP05,good,M03_Feb_2020_OP05_002.h5,13.95751953125,316.07103331016197,316.37906133184407,2143.0,-2035.0,2143.0,21.779541015625,173.51857922488875,174.88008961306969,1873.0,-1852.0,1873.0,-1020.7246759588069,195.8778904951936,1039.3493214968962,-109.0,-1928.0,1928.0
M03,OP05,good,M03_Feb_2020_OP05_003.h5,14.262780230978262,307.4480562716991,307.7787097983924,2004.0,-2022.0,2022.0,21.897291100543477,168.2366094189252,169.65567513737327,1639.0,-1456.0,1639.0,-1020.544284986413,191.42414998496844,1038.3418718398564,-163.0,-1912.0,1912.0
M03,OP05,good,M03_Feb_2020_OP05_004.h5,12.6054443359375,337.0683580415405,337.30398043860464,2201.0,-1977.0,2201.0,20.3313232421875,191.9942943114492,193.06779056313275,1932.0,-1948.0,1948.0,-1020.3881103515625,209.44049752182823,1041.6607978363318,-87.0,-2030.0,2030.0
M03,OP05,good,M03_Feb_2020_OP05_005.h5,12.280148237179487,340.04412228518106,340.26578896713414,2084.0,-1914.0,2084.0,20.422901642628204,196.22408463687754,197.2840244497383,1850.0,-2045.0,2045.0,-1020.5331029647435,212.8717703946593,1042.498059891626,-70.0,-2010.0,2010.0
M03,OP05,good,M03_Feb_2020_OP05_006.h5,11.69403545673077,406.1580205421559,406.32633204849714,2418.0,-2365.0,2418.0,21.47999298878205,217.46300272102346,218.52127505403675,2121.0,-2117.0,2121.0,-1021.2553585737179,242.18138628828365,1049.5781682562038,25.0,-2272.0,2272.0
M03,OP05,good,M03_Feb_2021_OP05_000.h5,12.962586805555556,316.9064484688749,317.1714453380809,2039.0,-2590.0,2590.0,13.182638888888889,182.57489348166635,183.05019447658793,2670.0,-2182.0,2670.0,-1021.9320095486111,200.01840681279927,1041.322426150514,-58.0,-2172.0,2172.0
M03,OP05,good,M03_Feb_2021_OP05_001.h5,13.056749131944445,312.267375382573,312.54022529302574,2320.0,-2270.0,2320.0,13.436002604166667,170.55263545278004,171.08105571882604,2240.0,-2277.0,2277.0,-1022.5468967013888,197.59731058305863,1041.46380306917,-5.0,-2104.0,2104.0
M03,OP05,good,M03_Feb_2021_OP05_002.h5,13.423763020833333,314.62540751265834,314.9116454914709,2441.0,-2295.0,2441.0,16.654166666666665,188.10354556511334,188.83936327346527,2846.0,-3119.0,3119.0,-1022.2351996527777,196.45697777601902,1040.9419520444171,-17.0,-2164.0,2164.0
M03,OP05,good,M03_Feb_2021_OP05_003.h5,12.838151041666666,314.56407373889084,314.82594335501483,2322.0,-2160.0,2322.0,17.787890625,181.116143870106,181.98754524215082,2963.0,-3146.0,3146.0,-1022.27421875,199.5113132807105,1041.5610123501729,-72.0,-2209.0,2209.0
M03,OP06,good,M03_Aug_2019_OP06_000.h5,10.577067057291666,332.42389056594897,332.5921186175891,4095.0,-4780.0,4780.0,19.670377604166667,232.0967296947841,232.92877814925353,2623.0,-2006.0,2623.0,-1019.8782497829861,217.00889852210844,1042.710173738698,27.0,-2750.0,2750.0
M03,OP06,good,M03_Aug_2019_OP06_001.h5,10.37482638888889,330.1659662127451,330.3289304129978,4294.0,-4731.0,4731.0,19.50254448784722,221.7525113870407,222.60845794344849,1918.0,-2992.0,2992.0,-1020.1424045138889,216.2481930591245,1042.8105324020828,1663.0,-3763.0,3763.0
M03,OP06,good,M03_Aug_2019_OP06_002.h5,9.310518973214286,303.7830970006063,303.92574057955403,2174.0,-1977.0,2174.0,18.753404017857143,163.8616665485931,164.93130668960117,1745.0,-1918.0,1918.0,-1020.6735435267857,165.2822984660358,1033.9694002443887,-122.0,-1930.0,1930.0
M03,OP06,good,M03_Aug_2019_OP06_003.h5,9.601460551167582,306.15338979110595,306.3039113777369,2277.0,-2090.0,2277.0,18.814758971497252,168.63845936452745,169.68478167471858,1750.0,-1694.0,1750.0,-1020.5356713598901,164.24525938612794,1033.6680133141385,-105.0,-1952.0,1952.0
M03,OP06,good,M03_Aug_2019_OP06_004.h5,9.494969884776536,305.4838125167539,305.6313370105953,2207.0,-2358.0,2358.0,18.495149921438546,171.99092940988783,172.98251463628773,2904.0,-3306.0,3306.0,-1020.567781075419,165.9247933679803,1033.967907056796,-101.0,-1940.0,1940.0
M03,OP06,good,M03_Aug_2019_OP06_005.h5,9.648247612847221,378.2313504964121,378.35438834555436,5163.0,-5733.0,5733.0,18.177528211805555,293.9536831419064,294.5151784960893,2256.0,-2315.0,2315.0,-1020.6387749565972,225.0451118727002,1045.1549221635516,203.0,-2170.0,2170.0
M03,OP06,good,M03_Aug_2019_OP06_007.h5,9.423604443086592,314.79476110854034,314.93578066342786,2041.0,-1987.0,2041.0,17.19698193086592,183.35600074315522,184.16068851971224,1848.0,-2176.0,2176.0,-1020.3765494064246,176.04795303572536,1035.4521642000805,-44.0,-2030.0,2030.0
M03,OP06,good,M03_Aug_2019_OP06_008.h5,9.730393629807692,326.77090058991905,326.91574148783013,2039.0,-2094.0,2094.0,17.33297561813187,185.28848611248685,186.09743450578782,1811.0,-1633.0,1811.0,-1020.499495621566,176.85778833325634,1035.7113004394619,-44.0,-2035.0,2035.0
M03,OP06,good,M03_Aug_2019_OP06_009.h5,9.565767728365385,329.52412579025815,329.66293906059104,2192.0,-2057.0,2192.0,17.304505065247252,181.66016031127006,182.4824915981517,1944.0,-2055.0,2055.0,-1020.5945763221154,177.5270804865893,1035.9194725094274,0.0,-2053.0,2053.0
M03,OP06,good,M03_Aug_2019_OP06_010.h5,9.213136129539107,322.12975799513663,322.2614821280178,2137.0,-2004.0,2137.0,18.784185143156424,177.26535438070553,178.25782304069995,1717.0,-1743.0,1743.0,-1020.5592375174581,182.83722873859412,1036.8078942094453,40.0,-2051.0,2051.0
M03,OP06,good,M03_Aug_2019_OP06_011.h5,9.59970543032787,331.17911686745987,331.3182183241056,2127.0,-1936.0,2127.0,18.761457266051913,179.34037169649798,180.319053898871,1579.0,-1501.0,1579.0,-1020.5595329576503,182.6709116685787,1036.7788685542193,33.0,-2063.0,2063.0
M03,OP06,good,M03_Aug_2019_OP06_012.h5,10.56362223756906,319.3870873474098,319.56173375271334,3837.0,-4719.0,4719.0,18.47597440435083,247.37991312680808,248.0689078639589,2473.0,-2303.0,2473.0,-1020.253080757942,220.9669057192798,1043.9074299090053,396.0,-2576.0,2576.0
M03,OP06,good,M03_Aug_2019_OP06_013.h5,9.621190333104396,332.78389236276746,332.9229435162735,2356.0,-2428.0,2428.0,18.85378927712912,181.92540485112463,182.8997493173569,1731.0,-1752.0,1752.0,-1020.556882082761,188.7783030668429,1037.8697400325743,-40.0,-2188.0,2188.0
M03,OP06,good,M03_Aug_2019_OP06_014.h5,10.318607562154696,328.6507781553888,328.8127242735055,6759.0,-8007.0,8007.0,18.75390625,232.985535032867,233.73910356246574,1672.0,-1817.0,1817.0,-1020.174130265884,218.22941703665774,1043.2542041726515,575.0,-2494.0,2494.0
M03,OP06,good,M03_Aug_2019_OP06_015.h5,10.187684461805556,326.38654762125105,326.5455058377201,4253.0,-4991.0,4991.0,18.75798068576389,239.0123861412874,239.7473306803631,2968.0,-2510.0,2968.0,-1020.2739691840278,218.9959236819802,1043.5124277093464,1713.0,-2840.0,2840.0
M03,OP06,good,M03_Aug_2019_OP06_016.h5,10.105592843577348,327.81446080694,327.9701872440009,4460.0,-5020.0,5020.0,18.90225202866022,238.5539883848748,239.30169348771014,2287.0,-2494.0,2494.0,-1019.9997356267265,216.61321746761476,1042.7467317907374,1782.0,-3216.0,3216.0
M03,OP06,good,M03_Aug_2019_OP06_017.h5,10.17077973929558,329.7571617157834,329.913974337788,5871.0,-6427.0,6427.0,18.7075869734116,238.15546976978558,238.8890989384719,1848.0,-2106.0,2106.0,-1019.8719731957873,219.25665213000633,1043.1741567032454,1081.0,-3302.0,3302.0
M03,OP06,good,M03_Aug_2019_OP06_018.h5,9.23049587673611,384.2062466927573,384.31711131807066,4920.0,-5004.0,5004.0,18.841015625,286.39561924413647,287.0146940350161,1930.0,-2391.0,2391.0,-1020.1294325086806,234.0227273582328,1046.6282510952342,634.0,-2266.0,2266.0
M03,OP06,good,M03_Aug_2021_OP06_000.h5,9.059467516447368,319.71541643623385,319.8437453799527,2166.0,-2026.0,2166.0,18.510909231085527,246.62386517007766,247.3175784937054,2691.0,-2869.0,2869.0,-1022.4882555509869,204.51524702889503,1042.7409644811073,150.0,-2141.0,2141.0
M03,OP06,good,M03_Aug_2021_OP06_001.h5,10.010507385587431,300.146351326061,300.3132405879969,2379.0,-2127.0,2379.0,19.70377070525956,220.75496572799594,221.63256410909952,3552.0,-2646.0,3552.0,-1022.2291720030738,166.14925256871547,1035.6437873242096,-138.0,-1953.0,1953.0
M03,OP06,good,M03_Aug_2021_OP06_002.h5,6.024614800347222,299.31422101916786,299.3748467854369,2346.0,-2264.0,2346.0,2.2711751302083334,222.57200590548234,222.58359339641848,3619.0,-3131.0,3619.0,-1019.9049696180556,169.69977030413187,1033.9265733565812,-142.0,-1963.0,1963.0
M03,OP06,good,M03_Aug_2021_OP06_003.h5,8.758334225171232,322.102452869967,322.221505432597,2268.0,-2256.0,2268.0,15.046079034674657,223.50112065378323,224.00699861346885,2447.0,-2486.0,2486.0,-1023.0602793236301,191.86668573098802,1040.8963253961165,-136.0,-1899.0,1899.0
M03,OP06,good,M03_Feb_2020_OP06_000.h5,10.287509605532787,336.75434803717724,336.9114479738381,2457.0,-2248.0,2457.0,23.279131446379782,250.94994429882777,252.02736459456656,2184.0,-2324.0,2324.0,-1021.3163742315573,206.64008063894886,1042.011160784742,187.0,-2153.0,2153.0
M03,OP06,good,M03_Feb_2020_OP06_001.h5,10.142749828296703,340.44502242748285,340.59607847086073,2317.0,-2143.0,2317.0,23.293161916208792,248.91446061065702,250.00196017861347,2287.0,-2279.0,2287.0,-1021.1834649725274,211.36352944356835,1042.827987115871,181.0,-2178.0,2178.0
M03,OP06,good,M03_Feb_2020_OP06_002.h5,10.065587901536313,358.11912139723233,358.26054927961184,2281.0,-2235.0,2281.0,22.373925235684357,231.81796747157844,232.89517507476575,1717.0,-1987.0,1987.0,-1021.2441897259079,199.60452491759958,1040.56795136911,37.0,-2217.0,2217.0
M03,OP06,good,M03_Feb_2020_OP06_003.h5,10.941353175951088,302.37611919075977,302.5740085767207,2268.0,-2164.0,2268.0,22.098802649456523,179.1613697821733,180.51912225790448,2344.0,-2229.0,2344.0,-1020.8614555027174,163.37897935088677,1033.8524083373138,-142.0,-1992.0,1992.0
M03,OP06,good,M03_Feb_2020_OP06_004.h5,10.85657945570055,308.4362316676936,308.627241705662,2621.0,-2028.0,2621.0,22.177943638392858,182.9868592099969,184.32593910670025,1819.0,-1754.0,1819.0,-1020.7026259872939,168.27074561113284,1034.480011660875,-119.0,-2033.0,2033.0
M03,OP06,good,M03_Feb_2020_OP06_005.h5,10.70738538804945,307.97631677423647,308.16239192294876,2426.0,-2117.0,2426.0,22.342542711195055,182.5223110006165,183.88470090740924,2114.0,-2063.0,2114.0,-1020.7425309065934,168.56964255943535,1034.5680445452651,-113.0,-1965.0,1965.0
M03,OP06,good,M03_Feb_2020_OP06_009.h5,10.162789191988951,356.6648233091442,356.8095829294721,2414.0,-2125.0,2414.0,22.18061010877072,229.11445519210963,230.18560563765607,1938.0,-2158.0,2158.0,-1021.2471836153314,196.5673217543183,1039.9925586387203,35.0,-2194.0,2194.0
M03,OP06,good,M03_Feb_2021_OP06_000.h5,8.515023226351351,301.3136543230023,301.43394616736026,2443.0,-2771.0,2771.0,13.814875422297296,196.7257077891896,197.2101794738071,2980.0,-3129.0,3129.0,-1022.3324852195946,167.58658096752907,1035.9773030600907,201.0,-2192.0,2192.0
M03,OP06,good,M03_Feb_2021_OP06_001.h5,8.830152027027028,299.7352422566498,299.86528147732105,2256.0,-2399.0,2399.0,14.768422719594595,207.70173491774588,208.22611987324314,2242.0,-2281.0,2281.0,-1022.8025021114864,171.6959369577812,1037.1135198681618,9.0,-2242.0,2242.0
M03,OP06,good,M03_Feb_2021_OP06_002.h5,9.329497293709151,317.9470050693752,318.08385302045536,2303.0,-2129.0,2303.0,17.028633067810457,248.95748009780846,249.53917776735744,2584.0,-2648.0,2648.0,-1022.5365476919935,203.9134716518468,1042.6704634192765,-37.0,-2096.0,2096.0
M03,OP06,good,M03_Feb_2021_OP06_003.h5,8.813975694444444,305.08434759088794,305.21164019824016,2078.0,-2178.0,2178.0,17.981873914930556,212.0622715429122,212.8232947809809,3472.0,-2644.0,3472.0,-1022.4938693576389,171.1907558123676,1036.7256087073213,91.0,-2246.0,2246.0
M03,OP06,good,M03_Feb_2021_OP06_004.h5,9.644016717069892,310.31428293599544,310.46410622247487,2201.0,-2203.0,2203.0,19.089155955981184,227.98758891610532,228.78535043767727,3455.0,-2699.0,3455.0,-1022.4116420950941,174.7790396972538,1037.2431145151463,181.0,-2219.0,2219.0
M03,OP06,good,M03_Feb_2021_OP06_005.h5,9.683283025568182,317.8107879932035,317.95827231731874,2131.0,-2533.0,2533.0,20.104739498782468,273.0596212341539,273.79875328213876,2744.0,-2900.0,2900.0,-1022.7296126724838,203.86477743447048,1042.8502807764953,17.0,-2059.0,2059.0
M03,OP07,bad,M03_Aug_2019_OP07_000.h5,9.296416938110749,562.0541899819838,562.131066428632,2250.0,-2451.0,2451.0,16.718105320304016,293.2551671123699,293.73131954833275,3027.0,-2426.0,3027.0,-1015.6406419652552,275.23672782957317,1052.2742845655434,273.0,-2133.0,2133.0
M03,OP07,bad,M03_Aug_2021_OP07_000.h5,7.382725,479.6169069648967,479.6737246035059,2389.0,-2375.0,2389.0,9.6704,266.25139720542313,266.42695650027605,2639.0,-2742.0,2742.0,-1024.942125,236.25579363368928,1051.8189766423689,54.0,-2008.0,2008.0
M03,OP07,bad,M03_Feb_2021_OP07_000.h5,1.4540555555555557,541.7725842600147,541.7745355157746,2361.0,-2894.0,2894.0,12.823166666666667,348.40181377410096,348.63771661202185,2600.0,-2281.0,2600.0,-1021.6840833333333,269.1453792449017,1056.5403926521483,316.0,-2106.0,2106.0
M03,OP07,good,M03_Aug_2019_OP07_000.h5,13.534678357712766,439.97315632370504,440.18128743017934,3894.0,-4885.0,4885.0,17.956324800531913,192.48679170471627,193.32251441856695,2035.0,-1844.0,2035.0,-1019.6303399268617,210.2661573602641,1041.0849566824118,300.0,-2039.0,2039.0
M03,OP07,good,M03_Aug_2019_OP07_001.h5,13.582438151041666,442.1894535798786,442.3980057407565,6349.0,-7171.0,7171.0,17.88916015625,192.93769793515216,193.76526349067828,2112.0,-2262.0,2262.0,-1019.715576171875,207.33024899501132,1040.5794964517954,564.0,-2457.0,2457.0
M03,OP07,good,M03_Aug_2019_OP07_002.h5,10.820884146341463,470.11693362876,470.2414516163122,2276.0,-2326.0,2326.0,18.01195693597561,205.22241209016343,206.01133225327263,2309.0,-2106.0,2309.0,-1020.4409536966464,225.87334408728776,1045.140424799699,-171.0,-1911.0,1911.0
M03,OP07,good,M03_Aug_2019_OP07_003.h5,11.582919034090908,458.04039215789186,458.18682309894695,2055.0,-2248.0,2248.0,18.296630859375,201.5047249456912,202.33368695361358,1493.0,-1766.0,1766.0,-1020.1597345525569,215.2254731490294,1042.6158872252843,-165.0,-1905.0,1905.0
M03,OP07,good,M03_Aug_2019_OP07_004.h5,12.366495768229166,449.50735851077127,449.67743502750574,2293.0,-2244.0,2293.0,17.973286946614582,199.9437163401072,200.74991593412585,1657.0,-1667.0,1667.0,-1020.5118611653646,207.51805861413465,1041.3972361352683,-148.0,-1905.0,1905.0
M03,OP07,good,M03_Aug_2019_OP07_005.h5,12.73622423537234,460.68298419394296,460.85900591570345,5545.0,-5621.0,5621.0,16.38268783244681,216.92852852308397,217.54626852190742,1700.0,-1510.0,1700.0,-1020.1971825132979,219.29027262722684,1043.499168603883,515.0,-3129.0,3129.0
M03,OP07,good,M03_Aug_2019_OP07_006.h5,12.861104329427084,455.6938260871401,455.87528024505684,6353.0,-5967.0,6353.0,16.666219075520832,214.07281538739474,214.72059320465482,2018.0,-2061.0,2061.0,-1020.0527954101562,215.24226949734413,1042.5147193217185,952.0,-2924.0,2924.0
M03,OP07,good,M03_Aug_2019_OP07_007.h5,12.932902018229166,454.4273282154648,454.6113247419809,6269.0,-6851.0,6851.0,16.6123046875,213.41727033209733,214.06284110754453,1764.0,-1893.0,1893.0,-1020.182373046875,217.79995411284216,1043.172514154351,796.0,-3693.0,3693.0
M03,OP07,good,M03_Aug_2019_OP07_008.h5,11.421000162760416,446.7561253156722,446.90208631398264,2322.0,-2258.0,2322.0,16.909932454427082,206.2718034300341,206.96377148160963,1756.0,-1735.0,1756.0,-1020.0910237630209,214.40747914528913,1042.3800956826283,-95.0,-1987.0,1987.0
M03,OP07,good,M03_Aug_2019_OP07_009.h5,11.774553571428571,445.9233272150986,446.0787529869477,2117.0,-2383.0,2383.0,16.824298469387756,208.6379042551529,209.31515021844308,2586.0,-1983.0,2586.0,-1020.3697185905612,213.98390764307075,1042.5658134366288,-52.0,-1946.0,1946.0
M03,OP07,good,M03_Aug_2019_OP07_010.h5,10.614324396306818,459.8002993440505,459.9227969553895,2334.0,-2217.0,2334.0,16.720015092329547,219.7551810524523,220.39033214749645,2006.0,-2018.0,2018.0,-1020.3844549005681,226.8244555592318,1045.2912366620471,-23.0,-1998.0,1998.0
M03,OP07,good,M03_Aug_2019_OP07_011.h5,11.855428890306122,454.0726692331731,454.2274101578545,2379.0,-2358.0,2379.0,18.289321588010203,222.69820513771154,223.4479578239817,2016.0,-1795.0,2016.0,-1020.9486407844388,227.59440586521546,1046.0092450359764,-81.0,-2131.0,2131.0
M03,OP07,good,M03_Aug_2019_OP07_012.h5,13.731282552083334,445.59791869220084,445.80943604117033,8046.0,-8467.0,8467.0,17.067708333333332,200.02992434960365,200.7567615375878,2996.0,-2596.0,2996.0,-1019.6803385416666,207.66011660672146,1040.6107422266816,946.0,-2801.0,2801.0
